Período,Sector,Remuneracion
Octubre 2017,H,11102.36
Octubre 2017,I,29365.63
Octubre 2017,J,37861.86
Octubre 2017,K,18501.155
Octubre 2017,M,13284.65
Octubre 2017,N,22929.9
Octubre 2017,O,21903.465
Noviembre 2017,A,13769.810000000001
Noviembre 2017,B,27410.98
Noviembre 2017,C,63406.7
Noviembre 2017,D,24380.71
Noviembre 2017,E,45296.91
Noviembre 2017,F,15546.05
Noviembre 2017,G,21323.12
Noviembre 2017,H,11218.689999999999
Noviembre 2017,I,30345.36
Noviembre 2017,J,41293.3
Noviembre 2017,K,18615.0
Noviembre 2017,M,13428.33
Noviembre 2017,N,23021.045
Noviembre 2017,O,21958.55
Diciembre 2017,A,21641.14
Diciembre 2017,B,42281.46
Diciembre 2017,C,93924.69
Diciembre 2017,D,36641.29
Diciembre 2017,E,67346.03
Diciembre 2017,F,21714.93
Diciembre 2017,G,31866.12
Diciembre 2017,H,16444.8
Diciembre 2017,I,44670.84
Diciembre 2017,J,53391.020000000004
Diciembre 2017,K,26003.870000000003
Diciembre 2017,M,19355.01
Diciembre 2017,N,34290.575
Diciembre 2017,O,32649.355
Enero 2018,A,14084.4
Enero 2018,B,29170.58
Enero 2018,C,67147.08
Enero 2018,D,25339.91
Enero 2018,E,51858.490000000005
Enero 2018,F,15294.66
Enero 2018,G,22146.78
Enero 2018,H,12171.18
Enero 2018,I,32678.449999999997
Enero 2018,J,45612.25
Enero 2018,K,19288.489999999998
Enero 2018,M,14264.31
Enero 2018,N,24449.57
Enero 2018,O,23503.0
Febrero 2018,A,14089.11
Febrero 2018,B,29284.64
Febrero 2018,C,66331.605
Febrero 2018,D,24209.295
Febrero 2018,E,48446.515
Febrero 2018,F,14710.7
Febrero 2018,G,22338.04
Febrero 2018,H,12241.165
Febrero 2018,I,32031.59
Febrero 2018,J,37559.83
Febrero 2018,K,19373.12
Febrero 2018,M,14096.62
Febrero 2018,N,24471.34
Febrero 2018,O,23538.995
Marzo 2018,A,13944.95
Marzo 2018,B,27809.49
Marzo 2018,C,66531.63
Marzo 2018,D,25000.0
Marzo 2018,E,53222.29
Marzo 2018,F,16263.575
Marzo 2018,G,22453.22
Marzo 2018,H,12465.49
Marzo 2018,I,33761.63
Marzo 2018,J,38846.8
Marzo 2018,K,19417.699999999997
Marzo 2018,M,14285.855
Marzo 2018,N,24159.04
Marzo 2018,O,23422.56
Abril 2018,A,13945.0
Abril 2018,B,27367.33
Abril 2018,C,66804.125
Abril 2018,D,25000.0
Abril 2018,E,51315.66
Abril 2018,F,16802.76
Abril 2018,G,24302.75
Abril 2018,H,12252.740000000002
Abril 2018,I,34391.93
Abril 2018,J,40326.11
Abril 2018,K,20000.0
Abril 2018,M,15252.265
Abril 2018,N,24613.94
Abril 2018,O,24361.415
Mayo 2018,A,14040.35
Mayo 2018,B,29905.0
Mayo 2018,C,75873.0
Mayo 2018,D,27016.88
Mayo 2018,E,50359.1
Mayo 2018,F,17731.2
Mayo 2018,G,24448.39
Mayo 2018,H,12601.39
Mayo 2018,I,34574.56
Mayo 2018,J,44630.14
Mayo 2018,K,20149.59
Mayo 2018,M,15031.8
Mayo 2018,N,24522.07
Mayo 2018,O,24528.0
Junio 2018,A,20491.32
Junio 2018,B,49317.97
Junio 2018,C,103582.22
Junio 2018,D,39745.02
Junio 2018,E,74758.68
Junio 2018,F,23952.14
Junio 2018,G,36435.05
Junio 2018,H,18355.16
Junio 2018,I,49329.18
Junio 2018,J,60015.965
Junio 2018,K,28619.66
Junio 2018,M,20527.65
Junio 2018,N,36722.74
Junio 2018,O,36630.83
Julio 2018,A,14106.12
Julio 2018,B,40149.91
Julio 2018,C,73744.25
Julio 2018,D,28146.65
Julio 2018,E,53284.32
Julio 2018,F,17160.23
Julio 2018,G,24815.17
Julio 2018,H,13933.09
Julio 2018,I,35350.78
Julio 2018,J,42905.354999999996
Julio 2018,K,22017.98
Julio 2018,M,15591.63
Julio 2018,N,26043.91
Julio 2018,O,25349.34
Agosto 2018,A,14370.89
Agosto 2018,B,47878.56
Agosto 2018,C,74088.82
Agosto 2018,D,28738.085
Agosto 2018,E,53149.93
Agosto 2018,F,18626.85
Agosto 2018,G,25710.97
Agosto 2018,H,13944.51
Agosto 2018,I,37144.15
Agosto 2018,J,43424.255000000005
Agosto 2018,K,22999.99
Agosto 2018,M,15748.51
Agosto 2018,N,27906.63
Agosto 2018,O,26300.62
Septiembre 2018,A,18398.065000000002
Septiembre 2018,B,46179.45
Septiembre 2018,C,76133.935
Septiembre 2018,D,27950.635000000002
Septiembre 2018,E,57418.725000000006
Septiembre 2018,F,17565.46
Septiembre 2018,G,25990.57
Septiembre 2018,H,13585.595000000001
Septiembre 2018,I,35582.36
Septiembre 2018,J,46156.08
Septiembre 2018,K,22855.655
Septiembre 2018,M,16174.28
Septiembre 2018,N,28624.88
Septiembre 2018,O,26594.99
Octubre 2018,A,17342.075
Octubre 2018,B,47565.04
Octubre 2018,C,82078.43
Octubre 2018,D,30451.815000000002
Octubre 2018,E,58477.3
Octubre 2018,F,19531.684999999998
Octubre 2018,G,27849.239999999998
Octubre 2018,H,14011.0
Octubre 2018,I,36941.83
Octubre 2018,J,49918.19
Octubre 2018,K,23749.934999999998
Octubre 2018,M,17384.56
Octubre 2018,N,29106.39
Octubre 2018,O,27987.28
Noviembre 2018,A,17903.52
Noviembre 2018,B,41507.0
Noviembre 2018,C,86955.13500000001
Noviembre 2018,D,31751.03
Noviembre 2018,E,58824.03
Noviembre 2018,F,20276.96
Noviembre 2018,G,29796.07
Noviembre 2018,H,15158.32
Noviembre 2018,I,40528.990000000005
Noviembre 2018,J,60814.88
Noviembre 2018,K,24541.43
Noviembre 2018,M,17948.525
Noviembre 2018,N,31324.23
Noviembre 2018,O,29482.0
Diciembre 2018,A,26731.03
Diciembre 2018,B,63787.24
Diciembre 2018,C,126586.54500000001
Diciembre 2018,D,48151.05
Diciembre 2018,E,87768.0
Diciembre 2018,F,29365.62
Diciembre 2018,G,42295.5
Diciembre 2018,H,21056.27
Diciembre 2018,I,58535.16
Diciembre 2018,J,73919.44
Diciembre 2018,K,34446.445
Diciembre 2018,M,26630.315
Diciembre 2018,N,45117.13
Diciembre 2018,O,42884.21000000001
Enero 2019,A,19227.88
Enero 2019,B,42459.84
Enero 2019,C,93325.125
Enero 2019,D,33896.744999999995
Enero 2019,E,70379.39
Enero 2019,F,21420.75
Enero 2019,G,31709.39
Enero 2019,H,15990.05
Enero 2019,I,43892.96
Enero 2019,J,57579.68
Enero 2019,K,27472.72
Enero 2019,M,19197.08
Enero 2019,N,32791.98
Enero 2019,O,31946.165
Febrero 2019,A,18989.57
Febrero 2019,B,42468.32
Febrero 2019,C,97275.73999999999
Febrero 2019,D,32088.1
Febrero 2019,E,66828.14
Febrero 2019,F,20263.92
Febrero 2019,G,31141.97
Febrero 2019,H,14999.220000000001
Febrero 2019,I,42852.634999999995
Febrero 2019,J,57946.56
Febrero 2019,K,26867.29
Febrero 2019,M,19162.989999999998
Febrero 2019,N,31738.62
Febrero 2019,O,31421.82
Marzo 2019,A,21634.47
Marzo 2019,B,42046.075
Marzo 2019,C,98731.375
Marzo 2019,D,34113.7
Marzo 2019,E,73531.575
Marzo 2019,F,21997.690000000002
Marzo 2019,G,32420.86
Marzo 2019,H,15986.22
Marzo 2019,I,45379.98
Marzo 2019,J,55944.87
Marzo 2019,K,28084.205
Marzo 2019,M,19645.86
Marzo 2019,N,33149.91
Marzo 2019,O,32467.88
Abril 2019,A,20243.88
Abril 2019,B,50634.34
Abril 2019,C,97837.53
Abril 2019,D,35170.46
Abril 2019,E,73986.33
Abril 2019,F,22446.14
Abril 2019,G,32658.15
Abril 2019,H,16161.585
Abril 2019,I,45244.33
Abril 2019,J,57139.2
Abril 2019,K,28748.62
Abril 2019,M,21694.69
Abril 2019,N,34450.27
Abril 2019,O,33386.425
Mayo 2019,A,20816.82
Mayo 2019,B,43807.415
Mayo 2019,C,113796.25
Mayo 2019,D,38855.77
Mayo 2019,E,72567.38
Mayo 2019,F,26648.93
Mayo 2019,G,34037.25
Mayo 2019,H,16977.52
Mayo 2019,I,45258.32
Mayo 2019,J,67533.49
Mayo 2019,K,29122.94
Mayo 2019,M,21477.62
Mayo 2019,N,34760.0
Mayo 2019,O,35621.69
Junio 2019,A,30081.27
Junio 2019,B,74590.05
Junio 2019,C,158338.805
Junio 2019,D,56404.045
Junio 2019,E,106171.19
Junio 2019,F,34817.21
Junio 2019,G,50891.89
Junio 2019,H,25769.31
Junio 2019,I,68988.44
Junio 2019,J,90860.65
Junio 2019,K,41676.78
Junio 2019,M,30557.550000000003
Junio 2019,N,51610.74
Junio 2019,O,52793.770000000004
Julio 2019,A,21272.26
Julio 2019,B,58735.575
Julio 2019,C,115558.35
Julio 2019,D,40994.744999999995
Julio 2019,E,78102.84
Julio 2019,F,26621.12
Julio 2019,G,35720.5
Julio 2019,H,18639.29
Julio 2019,I,53001.29
Julio 2019,J,64863.92
Julio 2019,K,32201.0
Julio 2019,M,23926.93
Julio 2019,N,37714.55
Julio 2019,O,37319.145000000004
Agosto 2019,A,24813.625
Agosto 2019,B,64295.645000000004
Agosto 2019,C,114631.95999999999
Agosto 2019,D,41704.52
Agosto 2019,E,78197.16
Agosto 2019,F,28381.155
Agosto 2019,G,35932.34
Agosto 2019,H,19534.83
Agosto 2019,I,53767.7
Agosto 2019,J,65897.82
Agosto 2019,K,32708.55
Agosto 2019,M,23499.305
Agosto 2019,N,39577.38
Agosto 2019,O,38358.86
Septiembre 2019,A,25135.35
Septiembre 2019,B,53912.244999999995
Septiembre 2019,C,114375.26
Septiembre 2019,D,41916.66
Septiembre 2019,E,84146.65
Septiembre 2019,F,27254.84
Septiembre 2019,G,38433.56
Septiembre 2019,H,18859.73
Septiembre 2019,I,53149.28
Septiembre 2019,J,66002.3
Septiembre 2019,K,33726.47
Septiembre 2019,M,24318.395
Septiembre 2019,N,41325.79
Septiembre 2019,O,39340.79
Octubre 2019,A,27796.505
Octubre 2019,B,66790.23
Octubre 2019,C,127203.28
Octubre 2019,D,46137.880000000005
Octubre 2019,E,87837.07
Octubre 2019,F,30528.6
Octubre 2019,G,39230.44
Octubre 2019,H,20735.25
Octubre 2019,I,57585.79
Octubre 2019,J,85377.385
Octubre 2019,K,35467.0
Octubre 2019,M,25737.67
Octubre 2019,N,43231.71
Octubre 2019,O,41702.79
Noviembre 2019,A,27433.06
Noviembre 2019,B,55545.49
Noviembre 2019,C,129864.89
Noviembre 2019,D,45042.7
Noviembre 2019,E,85007.36
Noviembre 2019,F,30919.37
Noviembre 2019,G,40000.0
Noviembre 2019,H,21098.57
Noviembre 2019,I,56040.435
Noviembre 2019,J,81701.1
Noviembre 2019,K,35567.75
Noviembre 2019,M,25956.98
Noviembre 2019,N,44603.705
Noviembre 2019,O,42028.16
Diciembre 2019,A,39842.89
Diciembre 2019,B,94565.065
Diciembre 2019,C,191569.78000000003
Diciembre 2019,D,70661.46
Diciembre 2019,E,131027.38
Diciembre 2019,F,45463.875
Diciembre 2019,G,59471.494999999995
Diciembre 2019,H,29968.33
Diciembre 2019,I,81733.53
Diciembre 2019,J,112765.43
Diciembre 2019,K,50817.59
Diciembre 2019,M,37609.81
Diciembre 2019,N,66000.0
Diciembre 2019,O,62570.34
Enero 2020,A,27529.33
Enero 2020,B,65412.675
Enero 2020,C,145841.01
Enero 2020,D,50026.92
Enero 2020,E,105520.25
Enero 2020,F,35454.52
Enero 2020,G,44995.95
Enero 2020,H,23154.69
Enero 2020,I,62242.51
Enero 2020,J,84805.03
Enero 2020,K,40482.0
Enero 2020,M,28936.79
Enero 2020,N,48019.56
Enero 2020,O,47418.965
Febrero 2020,A,31934.0
Febrero 2020,B,65886.08499999999
Febrero 2020,C,143104.66
Febrero 2020,D,49762.005000000005
Febrero 2020,E,100153.09
Febrero 2020,F,36317.33
Febrero 2020,G,45922.32
Febrero 2020,H,24334.85
Febrero 2020,I,69943.68
Febrero 2020,J,86387.43
Febrero 2020,K,41093.21
Febrero 2020,M,29196.33
Febrero 2020,N,49495.29
Febrero 2020,O,48806.18
Marzo 2020,A,32383.93
Marzo 2020,B,52573.22
Marzo 2020,C,148358.87
Marzo 2020,D,50426.58
Marzo 2020,E,106320.64
Marzo 2020,F,35837.85
Marzo 2020,G,47626.82
Marzo 2020,H,22728.14
Marzo 2020,I,66425.51
Marzo 2020,J,85431.82
Marzo 2020,K,41379.0
Marzo 2020,M,30421.475
Marzo 2020,N,50266.79
Marzo 2020,O,49021.369999999995
Abril 2020,A,33335.215
Abril 2020,B,59022.9
Abril 2020,C,109833.3
Abril 2020,D,47632.44
Abril 2020,E,97874.81
Abril 2020,F,31809.14
Abril 2020,G,46416.38
Abril 2020,H,20854.23
Abril 2020,I,62563.025
Abril 2020,J,85827.9
Abril 2020,K,41300.925
Abril 2020,M,31180.86
Abril 2020,N,50679.3
Abril 2020,O,47269.75
Mayo 2020,A,34452.445
Mayo 2020,B,71690.28
Mayo 2020,C,104081.2
Mayo 2020,D,48547.61
Mayo 2020,E,94796.91500000001
Mayo 2020,F,32917.03
Mayo 2020,G,47098.94
Mayo 2020,H,20958.83
Mayo 2020,I,63181.225
Mayo 2020,J,84376.1
Mayo 2020,K,41418.0
Mayo 2020,M,31262.955
Mayo 2020,N,51364.14
Mayo 2020,O,47555.24
Junio 2020,A,50722.775
Junio 2020,B,85730.435
Junio 2020,C,163042.64500000002
Junio 2020,D,76278.01
Junio 2020,E,142032.99
Junio 2020,F,50009.0
Junio 2020,G,71404.25
Junio 2020,H,30709.37
Junio 2020,I,93505.08499999999
Junio 2020,J,127732.63
Junio 2020,K,60612.445
Junio 2020,M,44325.435
Junio 2020,N,76773.57
Junio 2020,O,69774.0
Julio 2020,A,35883.87
Julio 2020,B,62640.4
Julio 2020,C,117008.7
Julio 2020,D,53600.0
Julio 2020,E,101472.86
Julio 2020,F,36198.13
Julio 2020,G,48384.875
Julio 2020,H,21842.91
Julio 2020,I,63974.015
Julio 2020,J,99378.84
Julio 2020,K,42591.28
Julio 2020,M,32525.09
Julio 2020,N,52807.48
Julio 2020,O,49409.96
Agosto 2020,A,36041.48
Agosto 2020,B,91846.52
Agosto 2020,C,119878.455
Agosto 2020,D,54256.36
Agosto 2020,E,98468.97
Agosto 2020,F,35293.5
Agosto 2020,G,48664.02
Agosto 2020,H,21967.485
Agosto 2020,I,65567.02
Agosto 2020,J,96574.73999999999
Agosto 2020,K,42726.7
Agosto 2020,M,32582.2
Agosto 2020,N,57387.05
Agosto 2020,O,50000.0
Septiembre 2020,A,37602.985
Septiembre 2020,B,83684.95
Septiembre 2020,C,128701.07
Septiembre 2020,D,56629.899999999994
Septiembre 2020,E,108785.505
Septiembre 2020,F,36262.2
Septiembre 2020,G,49308.12
Septiembre 2020,H,22400.15
Septiembre 2020,I,65829.945
Septiembre 2020,J,94103.7
Septiembre 2020,K,44828.82
Septiembre 2020,M,33481.53
Septiembre 2020,N,58412.285
Septiembre 2020,O,50898.244999999995
Octubre 2020,A,42278.98
Octubre 2020,B,82891.69
Octubre 2020,C,147824.2
Octubre 2020,D,59243.48
Octubre 2020,E,110868.38
Octubre 2020,F,37280.59
Octubre 2020,G,55298.4
Octubre 2020,H,23976.0
Octubre 2020,I,74062.9
Octubre 2020,J,110060.67
Octubre 2020,K,46621.44
Octubre 2020,M,34513.6
Octubre 2020,N,58426.93
Octubre 2020,O,53869.96
Noviembre 2020,A,41872.36
Noviembre 2020,B,72288.0
Noviembre 2020,C,163739.58
Noviembre 2020,D,60151.315
Noviembre 2020,E,105731.725
Noviembre 2020,F,41356.98
Noviembre 2020,G,55333.87
Noviembre 2020,H,25250.66
Noviembre 2020,I,75111.28
Noviembre 2020,J,112622.37
Noviembre 2020,K,47276.61
Noviembre 2020,M,34800.0
Noviembre 2020,N,58333.27
Noviembre 2020,O,54550.485
Diciembre 2020,A,63293.73
Diciembre 2020,B,127834.345
Diciembre 2020,C,214367.05
Diciembre 2020,D,93861.83
Diciembre 2020,E,166594.60499999998
Diciembre 2020,F,60418.76
Diciembre 2020,G,81988.955
Diciembre 2020,H,35936.095
Diciembre 2020,I,109963.15
Diciembre 2020,J,156324.88
Diciembre 2020,K,67778.7
Diciembre 2020,M,51227.33
Diciembre 2020,N,86589.6
Diciembre 2020,O,82312.04
Enero 2021,A,45435.73
Enero 2021,B,92129.04
Enero 2021,C,188190.71
Enero 2021,D,64878.86
Enero 2021,E,136248.565
Enero 2021,F,41138.16
Enero 2021,G,59233.7
Enero 2021,H,28694.27
Enero 2021,I,81870.225
Enero 2021,J,110213.27
Enero 2021,K,51690.0
Enero 2021,M,36959.95
Enero 2021,N,61893.46
Enero 2021,O,61234.55
Febrero 2021,A,46649.09
Febrero 2021,B,84774.0
Febrero 2021,C,163720.85
Febrero 2021,D,66089.26
Febrero 2021,E,127739.44
Febrero 2021,F,43158.33
Febrero 2021,G,63481.54
Febrero 2021,H,29909.635000000002
Febrero 2021,I,84406.61
Febrero 2021,J,127976.05
Febrero 2021,K,53278.26
Febrero 2021,M,37300.19
Febrero 2021,N,63607.87
Febrero 2021,O,63686.119999999995
Marzo 2021,A,44552.53
Marzo 2021,B,82913.39
Marzo 2021,C,180504.16499999998
Marzo 2021,D,70168.5
Marzo 2021,E,147595.83
Marzo 2021,F,46903.48
Marzo 2021,G,65460.62
Marzo 2021,H,31693.62
Marzo 2021,I,85428.06
Marzo 2021,J,120358.31
Marzo 2021,K,54038.32
Marzo 2021,M,41673.32
Marzo 2021,N,64590.84
Marzo 2021,O,66652.44
Abril 2021,A,44263.96
Abril 2021,B,98396.36
Abril 2021,C,187238.63
Abril 2021,D,73027.255
Abril 2021,E,143508.04
Abril 2021,F,50729.07
Abril 2021,G,67333.445
Abril 2021,H,31279.36
Abril 2021,I,88127.88500000001
Abril 2021,J,127344.4
Abril 2021,K,55666.08
Abril 2021,M,42516.53
Abril 2021,N,71195.38
Abril 2021,O,68357.8
Mayo 2021,A,44552.53
Mayo 2021,B,111991.62
Mayo 2021,C,186018.27
Mayo 2021,D,76387.54
Mayo 2021,E,138219.62
Mayo 2021,F,50150.345
Mayo 2021,G,71339.02
Mayo 2021,H,31927.245
Mayo 2021,I,93919.73000000001
Mayo 2021,J,128500.37
Mayo 2021,K,57638.3
Mayo 2021,M,43328.18
Mayo 2021,N,72264.55
Mayo 2021,O,69422.275
Junio 2021,A,64800.0
Junio 2021,B,159801.0
Junio 2021,C,298336.98
Junio 2021,D,115892.88
Junio 2021,E,207615.9
Junio 2021,F,71851.43
Junio 2021,G,105000.0
Junio 2021,H,46796.2
Junio 2021,I,135818.2
Junio 2021,J,190007.41
Junio 2021,K,82263.095
Junio 2021,M,60210.5
Junio 2021,N,106710.495
Junio 2021,O,103977.0
Julio 2021,A,45862.27
Julio 2021,B,134291.65
Julio 2021,C,213109.735
Julio 2021,D,84021.16
Julio 2021,E,154012.86
Julio 2021,F,55298.9
Julio 2021,G,72759.69
Julio 2021,H,35291.25
Julio 2021,I,106563.98999999999
Julio 2021,J,135477.78999999998
Julio 2021,K,65687.34
Julio 2021,M,46890.55
Julio 2021,N,80216.985
Julio 2021,O,75151.465
Agosto 2021,A,55774.62
Agosto 2021,B,125709.625
Agosto 2021,C,221817.29499999998
Agosto 2021,D,85202.22
Agosto 2021,E,150131.0
Agosto 2021,F,55396.455
Agosto 2021,G,76169.2
Agosto 2021,H,37448.05
Agosto 2021,I,108564.795
Agosto 2021,J,141185.42
Agosto 2021,K,67504.46
Agosto 2021,M,47554.63
Agosto 2021,N,82468.44
Agosto 2021,O,79746.66
Septiembre 2021,A,56309.4
Septiembre 2021,B,119586.13
Septiembre 2021,C,225151.16
Septiembre 2021,D,86663.015
Septiembre 2021,E,166070.22
Septiembre 2021,F,57243.65
Septiembre 2021,G,77815.64
Septiembre 2021,H,37575.4
Septiembre 2021,I,111655.88
Septiembre 2021,J,143048.09
Septiembre 2021,K,67995.09
Septiembre 2021,M,49080.23
Septiembre 2021,N,93460.855
Septiembre 2021,O,81711.23000000001
Octubre 2021,A,63851.01
Octubre 2021,B,131889.33
Octubre 2021,C,238457.18
Octubre 2021,D,90312.1
Octubre 2021,E,171749.11
Octubre 2021,F,59576.72
Octubre 2021,G,78629.88
Octubre 2021,H,41425.24
Octubre 2021,I,113326.965
Octubre 2021,J,172003.39
Octubre 2021,K,71601.83
Octubre 2021,M,51362.775
Octubre 2021,N,92570.27
Octubre 2021,O,84975.23000000001
Noviembre 2021,A,64076.96
Noviembre 2021,B,107816.225
Noviembre 2021,C,238844.12
Noviembre 2021,D,95413.73
Noviembre 2021,E,170013.565
Noviembre 2021,F,62113.06
Noviembre 2021,G,83074.06
Noviembre 2021,H,42287.97
Noviembre 2021,I,121828.39
Noviembre 2021,J,171088.86
Noviembre 2021,K,73453.59
Noviembre 2021,M,53195.86
Noviembre 2021,N,97973.04
Noviembre 2021,O,87840.0
Diciembre 2021,A,96692.035
Diciembre 2021,B,202883.31
Diciembre 2021,C,398563.125
Diciembre 2021,D,147611.695
Diciembre 2021,E,258275.76
Diciembre 2021,F,89363.62
Diciembre 2021,G,119199.985
Diciembre 2021,H,58280.994999999995
Diciembre 2021,I,182304.09
Diciembre 2021,J,237275.14
Diciembre 2021,K,101730.35
Diciembre 2021,M,77863.37
Diciembre 2021,N,145885.08
Diciembre 2021,O,131610.61
Enero 2022,A,72574.6
Enero 2022,B,123435.75
Enero 2022,C,283127.5
Enero 2022,D,100848.01
Enero 2022,E,204775.005
Enero 2022,F,61698.06
Enero 2022,G,90832.19
Enero 2022,H,45729.65
Enero 2022,I,129335.73999999999
Enero 2022,J,173740.86
Enero 2022,K,79026.44
Enero 2022,M,58146.19
Enero 2022,N,101673.77
Enero 2022,O,96830.24
Febrero 2022,A,66216.19
Febrero 2022,B,125000.0
Febrero 2022,C,279936.0
Febrero 2022,D,99825.94
Febrero 2022,E,197693.99
Febrero 2022,F,63888.0
Febrero 2022,G,95691.04
Febrero 2022,H,47559.3
Febrero 2022,I,130424.69
Febrero 2022,J,194456.23
Febrero 2022,K,80191.88
Febrero 2022,M,57743.845
Febrero 2022,N,105000.0
Febrero 2022,O,97285.14
Marzo 2022,A,69130.44
Marzo 2022,B,126889.805
Marzo 2022,C,323761.94
Marzo 2022,D,107788.07
Marzo 2022,E,236120.88
Marzo 2022,F,72837.6
Marzo 2022,G,101222.35
Marzo 2022,H,51158.46
Marzo 2022,I,140931.83
Marzo 2022,J,184111.625
Marzo 2022,K,86242.11499999999
Marzo 2022,M,65253.07
Marzo 2022,N,110627.64
Marzo 2022,O,105619.09
Abril 2022,A,68126.17
Abril 2022,B,152509.8
Abril 2022,C,337447.36
Abril 2022,D,115926.56
Abril 2022,E,230998.53
Abril 2022,F,72426.705
Abril 2022,G,108341.81
Abril 2022,H,52625.72
Abril 2022,I,151287.39
Abril 2022,J,193188.87
Abril 2022,K,90000.0
Abril 2022,M,67662.25
Abril 2022,N,112073.75
Abril 2022,O,109593.15
Mayo 2022,A,70017.6
Mayo 2022,B,184770.08000000002
Mayo 2022,C,362575.74
Mayo 2022,D,125453.73
Mayo 2022,E,222017.81
Mayo 2022,F,81321.6
Mayo 2022,G,114646.94
Mayo 2022,H,56244.4
Mayo 2022,I,166462.97
Mayo 2022,J,235876.85
Mayo 2022,K,102117.19
Mayo 2022,M,70071.57
Mayo 2022,N,122387.1
Mayo 2022,O,115810.59
Junio 2022,A,104121.0
Junio 2022,B,270000.3
Junio 2022,C,558196.94
Junio 2022,D,189311.08
Junio 2022,E,347832.27
Junio 2022,F,118293.24
Junio 2022,G,171148.46
Junio 2022,H,79111.08
Junio 2022,I,239261.36
Junio 2022,J,318305.01
Junio 2022,K,141690.415
Junio 2022,M,98738.825
Junio 2022,N,194411.925
Junio 2022,O,175679.28
Julio 2022,A,83824.95
Julio 2022,B,195146.485
Julio 2022,C,397576.03
Julio 2022,D,137834.27000000002
Julio 2022,E,259287.61
Julio 2022,F,84796.0
Julio 2022,G,120744.24
Julio 2022,H,61933.68
Julio 2022,I,173380.66
Julio 2022,J,233878.33500000002
Julio 2022,K,111621.91
Julio 2022,M,77039.36
Julio 2022,N,134449.365
Julio 2022,O,126353.76
Agosto 2022,A,98453.955
Agosto 2022,B,223000.0
Agosto 2022,C,422527.0
Agosto 2022,D,148785.405
Agosto 2022,E,264127.07
Agosto 2022,F,95104.8
Agosto 2022,G,136571.67
Agosto 2022,H,67456.28
Agosto 2022,I,181642.97
Agosto 2022,J,250394.7
Agosto 2022,K,117208.89
Agosto 2022,M,79978.27
Agosto 2022,N,151973.08
Agosto 2022,O,139487.3
Septiembre 2022,A,100000.0
Septiembre 2022,B,212185.69
Septiembre 2022,C,455777.24
Septiembre 2022,D,154848.0
Septiembre 2022,E,301928.67
Septiembre 2022,F,100900.8
Septiembre 2022,G,146699.45
Septiembre 2022,H,70662.87
Septiembre 2022,I,197467.755
Septiembre 2022,J,255336.59
Septiembre 2022,K,120935.405
Septiembre 2022,M,88499.09
Septiembre 2022,N,161202.165
Septiembre 2022,O,146913.37
Octubre 2022,A,110274.21
Octubre 2022,B,176366.77
Octubre 2022,C,473295.78
Octubre 2022,D,161842.28
Octubre 2022,E,312998.66500000004
Octubre 2022,F,108360.955
Octubre 2022,G,147906.09
Octubre 2022,H,72112.87
Octubre 2022,I,207002.36
Octubre 2022,J,323008.4
Octubre 2022,K,129900.16500000001
Octubre 2022,M,93012.1
Octubre 2022,N,161676.15
Octubre 2022,O,150835.28
Noviembre 2022,A,110173.0
Noviembre 2022,B,181599.64
Noviembre 2022,C,525627.7050000001
Noviembre 2022,D,173899.67
Noviembre 2022,E,329293.3
Noviembre 2022,F,121565.08
Noviembre 2022,G,156380.52
Noviembre 2022,H,75392.5
Noviembre 2022,I,233259.68
Noviembre 2022,J,336101.27
Noviembre 2022,K,139944.0
Noviembre 2022,M,100141.99
Noviembre 2022,N,179307.41
Noviembre 2022,O,161441.01
Diciembre 2022,A,202941.23
Diciembre 2022,B,327334.53
Diciembre 2022,C,843293.24
Diciembre 2022,D,296488.43000000005
Diciembre 2022,E,510177.42
Diciembre 2022,F,196467.37
Diciembre 2022,G,237180.0
Diciembre 2022,H,126223.33
Diciembre 2022,I,356028.42500000005
Diciembre 2022,J,466636.5
Diciembre 2022,K,210496.9
Diciembre 2022,M,154675.41999999998
Diciembre 2022,N,300937.09
Diciembre 2022,O,261087.495
Enero 2023,A,127339.19
Enero 2023,B,268225.405
Enero 2023,C,622768.175
Enero 2023,D,201903.56
Enero 2023,E,423168.51
Enero 2023,F,136092.4
Enero 2023,G,161655.83000000002
Enero 2023,H,92374.85
Enero 2023,I,256234.37
Enero 2023,J,353572.375
Enero 2023,K,160454.15
Enero 2023,M,118020.13
Enero 2023,N,203176.98
Enero 2023,O,182952.56
Febrero 2023,A,130000.0
Febrero 2023,B,215519.265
Febrero 2023,C,650619.38
Febrero 2023,D,200077.78
Febrero 2023,E,399666.52
Febrero 2023,F,137665.0
Febrero 2023,G,180396.04
Febrero 2023,H,93871.37
Febrero 2023,I,281587.12
Febrero 2023,J,368367.275
Febrero 2023,K,169092.54499999998
Febrero 2023,M,120271.41
Febrero 2023,N,208614.275
Febrero 2023,O,191995.04
Marzo 2023,A,138408.58
Marzo 2023,B,250000.0
Marzo 2023,C,708409.26
Marzo 2023,D,220797.57
Marzo 2023,E,473394.08499999996
Marzo 2023,F,153810.96
Marzo 2023,G,196173.9
Marzo 2023,H,102851.41
Marzo 2023,I,302710.725
Marzo 2023,J,403248.01
Marzo 2023,K,188729.62
Marzo 2023,M,134940.0
Marzo 2023,N,217114.545
Marzo 2023,O,203357.92
Abril 2023,A,141021.17
Abril 2023,B,263296.70499999996
Abril 2023,C,710232.27
Abril 2023,D,235651.745
