Sector,Período,Empleo
Industria_Medianas,4º Trim 2017,281326.0
Industria_Medianas,1º Trim 2018,284129.0
Industria_Medianas,2º Trim 2018,281529.0
Industria_Medianas,3º Trim 2018,274567.0
Industria_Medianas,4º Trim 2018,269373.0
Industria_Medianas,1º Trim 2019,266655.0
Industria_Medianas,2º Trim 2019,264703.0
Industria_Medianas,3º Trim 2019,262682.0
Industria_Medianas,4º Trim 2019,257925.0
Industria_Medianas,1º Trim 2020,257682.0
Industria_Medianas,2º Trim 2020,253352.0
Industria_Medianas,3º Trim 2020,256868.0
Industria_Medianas,4º Trim 2020,259080.0
Industria_Medianas,1º Trim 2021,262426.0
Industria_Medianas,2º Trim 2021,263008.0
Industria_Medianas,3º Trim 2021,265260.0
Industria_Medianas,4º Trim 2021,267960.0
Industria_Medianas,1º Trim 2022,273676.0
Industria_Medianas,2º Trim 2022,273770.0
Industria_Medianas,3º Trim 2022,276666.0
Industria_Medianas,4º Trim 2022,279426.0
Industria_Medianas,1º Trim 2023,282977.0
Industria_Medianas,2º Trim 2023,283582.0
Industria_Medianas,3º Trim 2023,284058.0
Industria_Medianas,4º Trim 2023,281295.0
Industria_Medianas,1º Trim 2024,279971.0
Industria_Medianas,2º Trim 2024,274839.0
Industria_Pequeñas,1º Trim 1996,168144.0
Industria_Pequeñas,2º Trim 1996,173142.0
Industria_Pequeñas,3º Trim 1996,176873.0
Industria_Pequeñas,4º Trim 1996,178866.0
Industria_Pequeñas,1º Trim 1997,178978.0
Industria_Pequeñas,2º Trim 1997,180911.0
Industria_Pequeñas,3º Trim 1997,181837.0
Industria_Pequeñas,4º Trim 1997,184053.0
Industria_Pequeñas,1º Trim 1998,183075.0
Industria_Pequeñas,2º Trim 1998,184081.0
Industria_Pequeñas,3º Trim 1998,183733.0
Industria_Pequeñas,4º Trim 1998,182314.0
Industria_Pequeñas,1º Trim 1999,180061.0
Industria_Pequeñas,2º Trim 1999,177365.0
Industria_Pequeñas,3º Trim 1999,174064.0
Industria_Pequeñas,4º Trim 1999,173955.0
Industria_Pequeñas,1º Trim 2000,171292.0
